address,area,baths,beds,building type,latitude,longitude,neighborhood,price
609 Kappock Street #5A,932.0,1.0,1.0,Co-op,40.87979889,-73.91629791,Spuyten Duyvil,250000.0
2750 Olinville Avenue #2G,900.0,1.0,2.0,Co-op,40.86629868,-73.86810303,Bronxwood,170000.0
600 Clarence Avenue #2I,740.0,1.0,1.0,Condo,40.82799911,-73.81349945,Throgs Neck,349000.0
24 Pennyfield Avenue #2E,803.0,1.0,2.0,Condo,40.80989838,-73.8022995,Locust Point,369000.0
907 Huntington Avenue,1584.0,N/A,3.0,House,40.82740021,-73.83070374,Throgs Neck,485000.0
4326 Edson Avenue,1908.0,N/A,6.0,Multi-family,40.89720154,-73.84600067,Wakefield,650000.0
5709 Faraday Avenue,2184.0,4.0,8.0,Multi-family,40.90499878,-73.89969635,Riverdale,999000.0
11 West 184th Street,1920.0,3.0,5.0,House,40.86090088,-73.90299988,University Heights,369000.0
55 East 190th Street #64,425.0,1.0,N/A,Co-op,40.86339951,-73.89880371,Fordham,75000.0
750 East 223rd Street #A,3064.0,6.0,9.0,Multi-family,40.88570023,-73.85949707,Wakefield,699000.0
2411 Frisby Avenue,11370.0,16.0,27.0,Multi-family,40.83850098,-73.8483963,Westchester Village,2695000.0
829 Adee Avenue #6C,450.0,1.0,N/A,Co-op,40.86989975,-73.86209869,Bronxwood,54900.0
189 Fordham Street,672.0,1.0,1.0,House,40.84780121,-73.78469849,City Island,379000.0
4720 Grosvenor Avenue,5158.0,4.5,5.0,House,40.89670181,-73.9048996,Fieldston,3200000.0
5445 Palisade Avenue,4060.0,3.5,6.0,House,40.9056015,-73.91259766,Riverdale,2550000.0
1966 Newbold Avenue #408,800.0,1.0,1.0,Co-op,40.83209991,-73.85970306,Castle Hill,135000.0
1624 Nelson Avenue,2669.0,6.0,6.0,Multi-family,40.8465004,-73.91889954,Morris Heights,669000.0
1628 Nelson Avenue,2478.0,6.0,6.0,Multi-family,40.84659958,-73.91880035,Morris Heights,649000.0
1510 Unionport Road #7E,613.0,1.0,1.0,Condo,40.83860016,-73.85649872,Parkchester,127000.0
2199 Holland Avenue #3K,800.0,1.0,1.0,Co-op,40.85630035,-73.86599731,Bronxdale,122000.0
1564 Bogart Avenue,1925.0,N/A,4.0,House,40.84400177,-73.85469818,Morris Park,675000.0
1783 Merrill Street,1760.0,2.0,6.0,Multi-family,40.8368988,-73.86859894,Parkchester,550000.0
81 Metropolitan Oval #2F,839.0,1.0,2.0,Condo,40.83769989,-73.86199951,Parkchester,195000.0
3243 Fenton Avenue,1408.0,N/A,3.0,House,40.87360001,-73.84690094,Laconia,410000.0
1284 Givan Avenue,1900.0,N/A,3.0,House,40.8730011,-73.84989929,Laconia,449000.0
3614 Johnson Avenue #6A,1818.0,3.0,3.0,Condo,40.88710022,-73.90920258,Spuyten Duyvil,899000.0
2925 Miles Avenue,1584.0,N/A,3.0,House,40.81940079,-73.8164978,Throgs Neck,450000.0
3585 Greystone Avenue E4E/E3E,1087.0,2.5,2.0,Condo,40.88539886,-73.90650177,Riverdale,649000.0
601 Pelham Parkway #205,750.0,1.0,1.0,Co-op,40.85779953,-73.87069702,Bronxwood,189000.0
173 Rochelle Street,2100.0,2.0,4.0,House,40.83940125,-73.78199768,City Island,749000.0
2967 Perry Avenue,3346.0,3.0,10.0,House,40.87009811,-73.8844986,Bedford Park,829000.0
3759 Barnes Avenue,1980.0,2.0,4.0,House,40.88230133,-73.86049652,Williamsbridge,380000.0
2250 Turnbull Avenue,1968.0,2.0,4.0,House,40.82419968,-73.84670258,Castle Hill,675000.0
2735 Holland Avenue,1524.0,2.0,3.0,House,40.86669922,-73.86569977,Bronxwood,409999.0
1336 Chisholm Street,2901.0,3.0,6.0,House,40.83169937,-73.89569855,Crotona Park East,379000.0
646 Underhill Avenue,2748.0,3.0,6.0,Multi-family,40.81890106,-73.85929871,Soundview,670000.0
2927 Miles Avenue,1584.0,N/A,4.0,House,40.81959915,-73.8164978,Throgs Neck,455000.0
180 Davis Avenue #12A,1124.0,2.0,3.0,Condo,40.81230164,-73.82389832,Throgs Neck,409000.0
222 Betts Avenue,648.0,,N/A,Multi-family,40.81090164,-73.85019684,Soundview,799000.0
224 Betts Avenue,550.0,1.0,3.0,House,40.81100082,-73.84999847,Soundview,375000.0
2135 Crotona Avenue #3A,900.0,1.0,2.0,Condo,40.84939957,-73.88819885,East Tremont,249000.0
3585 Greystone Avenue E4E/E3E,1087.0,2.5,2.0,Condo,40.88539886,-73.90650177,Riverdale,649000.0
609 Kappock Street #5A,932.0,1.0,1.0,Co-op,40.87979889,-73.91629791,Spuyten Duyvil,250000.0
62 Tier Street,662.0,1.0,2.0,House,40.84790039,-73.78929901,City Island,390000.0
1581-1583 Bronxdale Avenue,4100.0,,N/A,Multi-family,40.8429985,-73.85630035,Van Nest,899000.0
848 Leland Avenue #27B,936.0,N/A,2.0,Condo,40.82260132,-73.86100006,Soundview,220000.0
1948 Bathgate Avenue,2047.0,2.0,3.0,House,40.84759903,-73.89640045,East Tremont,179900.0
2634 Miles Avenue,2500.0,4.0,6.0,Multi-family,40.81529999,-73.82620239,Throgs Neck,950000.0
733 Van Nest Avenue,2104.0,1.0,3.0,Multi-family,40.84420013,-73.86430359,Van Nest,549995.0
2668 Miles Avenue #O2,920.0,2.0,3.0,Condo,40.81560135,-73.82499695,Throgs Neck,320000.0
941 Magenta Street,2272.0,2.0,4.0,Multi-family,40.87450027,-73.85949707,Williamsbridge,625000.0
1385 Bronx River Avenue,3564.0,,N/A,Multi-family,40.83399963,-73.88020325,Soundview,475000.0
3255 Randall Avenue #1A,850.0,1.0,1.0,Co-op,40.83029938,-73.81420135,Throgs Neck,115000.0
4024 Secor Avenue,2090.0,3.0,4.0,Multi-family,40.89139938,-73.83170319,Edenwald,539000.0
2805 Creston Avenue #4B,828.0,1.0,2.0,Condo,40.87020111,-73.89289856,Fordham,214888.0
4720 Grosvenor Avenue,5158.0,4.5,5.0,House,40.89670181,-73.9048996,Fieldston,3200000.0
439 W.263rd Street,N/A,N/A,6.0,Multi-family,40.91270065,-73.90139771,Riverdale,910000.0
4123 Wickham Avenue,1614.0,2.0,3.0,House,40.89260101,-73.84860229,Wakefield,289000.0
702 East 182nd Street,3045.0,N/A,8.0,Multi-family,40.85029984,-73.88690186,Bronx,699000.0
555 Kappock Street #17E,1340.0,2.0,3.0,Co-op,40.87810135,-73.91690063,Spuyten Duyvil,548500.0
3710 Rombouts Avenue,1396.0,2.0,3.0,House,40.88690186,-73.82990265,Eastchester,359000.0
1506 Overing Street #2A,750.0,1.0,1.0,Co-op,40.8409996,-73.84549713,Westchester Village,115000.0
190 East 205th Street,2695.0,,N/A,Multi-family,40.87490082,-73.88459778,Bedford Park,710000.0
2102 Needham Avenue,2521.0,N/A,6.0,Multi-family,40.88339996,-73.83550262,Edenwald,599999.0
2081 Cedar Avenue,1280.0,1.0,3.0,House,40.86000061,-73.91459656,University Heights,350000.0
3248 Tierney Place,990.0,3.0,3.0,House,40.8144989,-73.80000305,Locust Point,749000.0
1865 Lafayette Avenue #10B,936.0,N/A,2.0,Condo,40.82260132,-73.86100006,Soundview,235000.0
200 Davis Avenue #4C,863.0,2.0,2.0,Condo,40.81370163,-73.82409668,Throgs Neck,335000.0
756 East 216th Street,2000.0,N/A,5.0,Multi-family,40.88059998,-73.86199951,Williamsbridge,585000.0
2621 Palisade Avenue #14J,N/A,2.0,2.0,Co-op,40.88259888,-73.92150116,Spuyten Duyvil,750000.0
439 W.263rd Street,N/A,N/A,6.0,Multi-family,40.91270065,-73.90139771,Riverdale,910000.0
3255 Randall Avenue #5B,1200.0,1.0,2.0,Co-op,40.83029938,-73.81420135,Throgs Neck,199000.0
1984 Gildersleeve Avenue,2000.0,2.0,4.0,House,40.80960083,-73.85169983,Soundview,460000.0
814B Tilden Street #5K,1023.0,1.0,1.0,Co-op,40.87649918,-73.86039734,Williamsbridge,98000.0
187 Reville Street,1100.0,N/A,2.0,House,40.84960175,-73.78549957,City Island,509000.0
1863 Hunt Avenue,992.0,2.0,2.0,House,40.84719849,-73.8660965,Van Nest,339000.0
2666 Miles Avenue #P3,925.0,2.0,3.0,Condo,40.81560135,-73.82499695,Throgs Neck,325000.0
1700 Harding Park,1440.0,1.0,2.0,House,40.81060028,-73.85720062,Soundview,459000.0
2245 Lafayette Avenue,1552.0,1.0,3.0,House,40.82369995,-73.84729767,Castle Hill,339000.0
1576 Unionport Road #5A,673.0,1.0,1.0,Condo,40.83990097,-73.85990143,Parkchester,115000.0
2199 Holland Avenue #3H,1100.0,1.0,2.0,Co-op,40.85630035,-73.86599731,Bronxdale,135000.0
1030 Prospect Avenue,3917.0,2.0,3.0,Multi-family,40.82440186,-73.89929962,Longwood,545000.0
3258 Philip Avenue,2288.0,2.0,5.0,Multi-family,40.83129883,-73.81590271,Throgs Neck,2600000.0
439 W.263rd Street,N/A,N/A,6.0,Multi-family,40.91270065,-73.90139771,Riverdale,910000.0
601 Pelham Parkway #205,750.0,1.0,1.0,Co-op,40.85779953,-73.87069702,Bronxwood,189000.0
1027 Leggett Avenue #2D,700.0,1.0,1.0,Co-op,40.81389999,-73.89920044,Woodstock,79000.0
3255 Randall Avenue #2F,850.0,1.0,1.0,Co-op,40.83029938,-73.81420135,Throgs Neck,145000.0
2199 Holland Avenue #4C,800.0,1.0,1.0,Co-op,40.85630035,-73.86599731,Bronxdale,104500.0
1432 Vyse Avenue,1936.0,N/A,8.0,House,40.83110046,-73.8891983,Crotona Park East,430000.0
843 East 225th Street,2000.0,2.0,5.0,Multi-family,40.88660049,-73.85590363,Wakefield,450000.0
1125 East Tremont Avenue,3150.0,3.0,9.0,Multi-family,40.84019852,-73.87609863,Van Nest,1200000.0
3935 Blackstone Avenue #3E,N/A,1.0,1.0,Co-op,40.890063,-73.911425,Riverdale,250000.0
1 Fordham Hill Oval #2C,N/A,1.0,2.0,Co-op,40.86380005,-73.90840149,University Heights,240000.0
3840 Greystone Avenue #5K,N/A,1.0,2.0,Co-op,40.88809967,-73.90460205,Riverdale,325000.0
280 East 199th Street #11,12613.0,1.0,3.0,Multi-family,40.86959839,-73.88680267,Bedford Park,2500000.0
525 West 235th Street #4E,1100.0,2.0,2.0,Co-op,40.88560104,-73.90830231,Spuyten Duyvil,324900.0
6535 Broadway #3D,550.0,1.0,N/A,Co-op,40.90660095,-73.89689636,Riverdale,99900.0
5445 Palisade Avenue,4060.0,3.5,6.0,House,40.9056015,-73.91259766,Riverdale,2550000.0
4440 Waldo Avenue,2808.0,3.0,5.0,House,40.89210129,-73.90149689,Fieldston,1895000.0
750 East 216th Street,N/A,4.0,7.0,Multi-family,40.88069916,-73.86219788,Williamsbridge,699000.0
670 East 222nd Street,N/A,2.5,3.0,House,40.88439941,-73.86360168,Williamsbridge,489000.0
6535 Broadway #2A,650.0,1.0,1.0,Co-op,40.90660095,-73.89689636,Riverdale,124900.0
5645 Netherland Avenue #4F,500.0,1.0,N/A,Co-op,40.90520096,-73.90609741,Riverdale,84900.0
2708 Schurz Avenue,2200.0,5.0,6.0,House,40.81340027,-73.82170105,Throgs Neck,699000.0
2080-2090 Barnes Avenue #4E,N/A,1.0,1.0,Co-op,40.85309982,-73.86360168,Bronxdale,130000.0
1144 E 225,1894.0,2.5,5.0,Multi-family,40.88330078,-73.84780121,Edenwald,599000.0
239 Buttrick Avenue,1150.0,1.5,3.0,House,40.8144989,-73.82440186,Throgs Neck,399000.0
2621 Palisade Avenue #4A,1300.0,2.0,2.0,Co-op,40.88259888,-73.92150116,Riverdale,685000.0
3135 Johnson Avenue #5B,N/A,2.0,3.0,Co-op,40.88280106,-73.91110229,Spuyten Duyvil,539000.0
555 Kappock Street #17R,600.0,1.0,N/A,Co-op,40.87810135,-73.91690063,Spuyten Duyvil,135000.0
640 West 237th Street #15A,1541.0,2.5,2.0,Condo,40.88750076,-73.91259766,Riverdale,1500000.0
2621 Palisade Avenue #14J,N/A,2.0,2.0,Co-op,40.88259888,-73.92150116,Spuyten Duyvil,750000.0
439 W.263rd Street,N/A,N/A,6.0,Multi-family,40.91270065,-73.90139771,Riverdale,910000.0
525 West 238th Street #1B,1900.0,3.0,4.0,Co-op,40.88890076,-73.90840149,Spuyten Duyvil,639000.0
55 East 190th Street #26,900.0,1.0,1.0,Co-op,40.86339951,-73.89880371,Fordham,159926.0
3333 Henry Hudson Parkway West #9TV,1700.0,2.0,3.0,Co-op,40.88499832,-73.9151001,Riverdale,699000.0
1506 Overing Street #1D,750.0,1.0,1.0,Co-op,40.8409996,-73.84549713,Westchester Village,108000.0
5601 Riverdale Avenue #7T,N/A,1.0,N/A,Co-op,40.90480042,-73.90519714,Riverdale,105000.0
600 Clarence Avenue #1C,1211.0,2.0,2.0,Condo,40.82799911,-73.81349945,Throgs Neck,499000.0
2736 Netherland Avenue,N/A,3.5,5.0,House,40.88029861,-73.91329956,Spuyten Duyvil,1295000.0
290 West 232nd Street #LD,N/A,1.0,2.0,Co-op,40.88140106,-73.90730286,Kingsbridge,269000.0
2775 Morgan Avenue,2055.0,2.5,4.0,Townhouse,40.86729813,-73.84549713,Pelham Gardens,525000.0
6122 Tyndall Avenue,2000.0,3.0,3.0,House,40.91040039,-73.90019989,Riverdale,775000.0
5251 Fieldston Road,4032.0,3.0,4.0,House,40.89979935,-73.90170288,Fieldston,1425000.0
239 Hosmer Avenue #1-2,2200.0,4.0,6.0,House,40.81359863,-73.82679749,Throgs Neck,729000.0
5445 Palisade Avenue,4060.0,3.5,6.0,House,40.9056015,-73.91259766,Riverdale,2550000.0
601 Pelham Parkway #205,750.0,1.0,1.0,Co-op,40.85779953,-73.87069702,Bronxwood,189000.0
1020 Grand Concourse #18N,1200.0,2.0,2.0,Co-op,40.8302002,-73.92009735,Concourse,479000.0
640 West 237th Street #20A,3075.0,5.5,5.0,Condo,40.88750076,-73.91259766,Riverdale,4675000.0
640 West 237th Street #12B,1768.0,3.5,3.0,Condo,40.88750076,-73.91259766,Riverdale,1460000.0
77D Edgewater Park,N/A,1.0,2.0,House,40.82389832,-73.81020355,Throgs Neck,419900.0
640 West 237th Street #20B,2755.0,4.5,4.0,Condo,40.88750076,-73.91259766,Riverdale,3950000.0
6 Fordham Hill Oval #12E,N/A,1.0,1.0,Co-op,40.86520004,-73.90670013,University Heights,130000.0
4440 Waldo Avenue,2808.0,3.0,5.0,House,40.89210129,-73.90149689,Fieldston,1895000.0
2080-2090 Barnes Avenue #2F,N/A,1.0,2.0,Co-op,40.85309982,-73.86360168,Bronxdale,189500.0
3777 Independence Avenue #7J,1035.0,1.0,2.0,Co-op,40.88909912,-73.9138031,Riverdale,364900.0
6013 Huxley Avenue,1800.0,2.0,4.0,House,40.90810013,-73.89839935,Riverdale,678000.0
5463 Fieldston Road,N/A,3.0,5.0,Multi-family,40.90330124,-73.90129852,Riverdale,925000.0
609 Kappock Street #5A,932.0,1.0,1.0,Co-op,40.87979889,-73.91629791,Spuyten Duyvil,250000.0
2500 Johnson Avenue #9G,1650.0,2.5,3.0,Co-op,40.87680054,-73.91770172,Spuyten Duyvil,679000.0
439 W.263rd Street,N/A,N/A,6.0,Multi-family,40.91270065,-73.90139771,Riverdale,910000.0
3800 Blackstone Avenue #2S,1340.0,2.0,3.0,Condo,40.88909912,-73.91120148,Riverdale,824900.0
5550 Fieldston Road #3D,N/A,2.0,3.0,Co-op,40.90309906,-73.90039825,Riverdale,319000.0
2190 Boston Road #4F,735.0,1.0,1.0,Co-op,40.85609818,-73.86940002,Bronxdale,120000.0
5644 Netherland Avenue #6G,900.0,1.0,2.0,Co-op,40.90520096,-73.90609741,Riverdale,229000.0
3874 Cannon Place,1434.0,2.0,4.0,House,40.88359833,-73.89489746,Kingsbridge Heights,595000.0
3601 Johnson Avenue #2F,850.0,1.0,1.0,Co-op,40.88710022,-73.91000366,Spuyten Duyvil,265000.0
3635 Johnson Avenue #5K,750.0,1.0,1.0,Co-op,40.88759995,-73.91000366,Spuyten Duyvil,225000.0
815 East 225th Street,N/A,5.0,7.0,House,40.88690186,-73.85679626,Wakefield,730000.0
736 East 221st,N/A,5.0,7.0,House,40.88430023,-73.86060333,Williamsbridge,750000.0
1030 East 225th Street,N/A,5.0,7.0,House,40.8844986,-73.85089874,Wakefield,715000.0
601 Pelham Parkway North #310,825.0,1.0,1.0,Co-op,40.85779953,-73.87069702,Bronxwood,249000.0
555 Kappock Street #6A,800.0,1.0,1.0,Co-op,40.87810135,-73.91690063,Spuyten Duyvil,170000.0
4720 Grosvenor Avenue,5158.0,4.5,5.0,House,40.89670181,-73.9048996,Fieldston,3200000.0
4440 Waldo Avenue,2808.0,3.0,5.0,House,40.89210129,-73.90149689,Fieldston,1895000.0
5440 Netherland Avenue #D23,850.0,1.0,1.0,Co-op,40.90250015,-73.90630341,Riverdale,235000.0
4645 Dodgewood,N/A,4.0,4.0,House,40.89369965,-73.91079712,Riverdale,2295000.0
3515 Henry Hudson Parkway #6C,N/A,2.0,3.0,Co-op,40.88650131,-73.91320038,Riverdale,635000.0
5444 Arlington Avenue #G64,N/A,1.0,1.0,Co-op,40.90269852,-73.90720367,Riverdale,165000.0
3333 Henry Hudson Parkway #5G,N/A,1.0,1.0,Co-op,40.88499832,-73.9151001,Riverdale,332500.0
3515 Henry Hudson Parkway #6C,N/A,2.0,3.0,Co-op,40.88650131,-73.91320038,Riverdale,635000.0
4306 Matilda Avenue,N/A,2.0,4.0,House,40.89640045,-73.85780334,Wakefield,600000.0
2550 Independence Avenue #4R,N/A,1.0,1.0,Co-op,40.88000107,-73.91970062,Spuyten Duyvil,210000.0
5026 Arlington Avenue,N/A,N/A,6.0,House,40.8987999,-73.90859985,Riverdale,4250000.0
853 Macy Place #6E,976.0,1.5,2.0,Co-op,40.81850052,-73.90180206,Woodstock,250000.0
800 Grand Concourse #5CN,N/A,2.0,3.0,Co-op,40.82479858,-73.92299652,Concourse,465000.0
3121 Middletown Road #6F,N/A,1.0,1.0,Co-op,1.0,-73.82649994,Pelham Bay,135000.0
4720 Grosvenor Avenue,5158.0,4.5,5.0,House,40.89670181,-73.9048996,Fieldston,3200000.0
2621 Palisade Avenue #14J,N/A,2.0,2.0,Co-op,40.88259888,-73.92150116,Spuyten Duyvil,750000.0
405 West 238th Street,1400.0,2.0,3.0,Multi-family,40.88669968,-73.90329742,Kingsbridge,590000.0
4555 Henry Hudson Pkwy #601,N/A,1.5,2.0,Co-op,40.89239883,-73.90910339,Riverdale,530000.0
2287 Johnson Avenue #6F,1096.0,2.0,2.0,Condo,40.87789917,-73.91889954,Spuyten Duyvil,639900.0
3625 Oxford Avenue #6B,1013.0,2.0,2.0,Condo,40.88729858,-73.9088974,Spuyten Duyvil,565000.0
757 E 219th Street,1662.0,3.0,4.0,House,40.88299942,-73.8608017,Williamsbridge,449999.0
601 Pelham Parkway #205,750.0,1.0,1.0,Co-op,40.85779953,-73.87069702,Bronxwood,189000.0
2287 Johnson Avenue #14A,1154.0,2.0,2.0,Condo,40.87789917,-73.91889954,Spuyten Duyvil,629900.0
555 Kappock Street #20K,N/A,1.0,1.0,Co-op,40.87810135,-73.91690063,Spuyten Duyvil,225000.0
1480 Thieriot Avenue #6L,1100.0,2.0,3.0,Co-op,40.83670044,-73.86499786,Parkchester,185000.0
4527 Delafield Avenue,N/A,1.5,5.0,Townhouse,40.89229965,-73.90709686,Fieldston,1350000.0
2400 Johnson Avenue #3C,N/A,1.0,1.0,Co-op,40.87639999,-73.91870117,Spuyten Duyvil,267500.0
3750 Hudson Manor Terrace #1DW,750.0,1.0,1.0,Co-op,40.88890076,-73.91490173,Riverdale,205000.0
5445 Palisade Avenue,4060.0,3.5,6.0,House,40.9056015,-73.91259766,Riverdale,2550000.0
2621 Palisade Avenue #14J,N/A,2.0,2.0,Co-op,40.88259888,-73.92150116,Spuyten Duyvil,750000.0
3601 Greystone Avenue,N/A,,N/A,N/A,40.88579941,-73.90630341,N/A,1549000.0
1240 Evergreen Avenue,3255.0,4.0,N/A,Multi-family,40.82989883,-73.88110352,Soundview,650000.0
3135 Johnson Avenue #14J,1450.0,2.0,3.0,Co-op,40.88280106,-73.91110229,Spuyten Duyvil,685000.0
1638 Parkview Avenue,1828.0,1.5,3.0,House,40.84619904,-73.82720184,Pelham Bay,519900.0
4233 Monticello Avenue,N/A,2.5,3.0,House,40.89670181,-73.84069824,Bronx,469000.0
5151 Post Road,N/A,N/A,3.0,Townhouse,40.896912,-73.898766,Fieldston,400000.0
3220 Fairfield Avenue #8AB,1700.0,3.0,4.0,Condo,40.88470078,-73.91320038,Spuyten Duyvil,849000.0
208 Lakeview Place,N/A,3.5,6.0,Multi-family,40.89839935,-73.89769745,Fieldston,845000.0
4705 Henry Hudson Parkway West #7F,800.0,1.0,1.0,Co-op,40.89500046,-73.90940094,Riverdale,245977.0
2550 Independence Avenue #2H,N/A,1.0,1.0,Co-op,40.88000107,-73.91970062,Spuyten Duyvil,219000.0
803 East 161st Street,3400.0,3.0,12.0,Multi-family,40.82109833,-73.9029007,Woodstock,720000.0
4215 Katonah Avenue,2120.0,3.0,4.0,Townhouse,40.89649963,-73.86730194,Woodlawn,550000.0
2621 Palisade Avenue #14J,N/A,2.0,2.0,Co-op,40.88259888,-73.92150116,Spuyten Duyvil,750000.0
609 Kappock Street #5A,932.0,1.0,1.0,Co-op,40.87979889,-73.91629791,Spuyten Duyvil,250000.0
815 Olmstead Avenue,1584.0,1.0,3.0,House,40.82320023,-73.85250092,Castle Hill,444999.0
5700 Arlington Avenue #20B,N/A,2.0,4.0,Co-op,40.9070015,-73.90579987,Riverdale,590000.0
3135 Johnson Avenue #4F,N/A,1.0,2.0,Co-op,40.88280106,-73.91110229,Spuyten Duyvil,220000.0
7 Harper Ct.,1581.0,3.0,5.0,Multi-family,40.88460159,-73.8348999,Edenwald,575000.0
2685 Creston Avenue #6H,495.0,1.0,N/A,Co-op,40.86759949,-73.89510345,Fordham,129900.0
2685 Creston Avenue #2C,630.0,1.0,1.0,Co-op,40.86759949,-73.89510345,Fordham,129900.0
3638 Oxford Avenue,3725.0,3.0,7.0,Multi-family,40.88740158,-73.90830231,Spuyten Duyvil,1299500.0
4114 Wickham Avenue,2375.0,4.0,5.0,Multi-family,40.89250183,-73.84809875,Wakefield,649000.0
828 Gerard Avenue #2F,700.0,1.0,1.0,Co-op,40.82600021,-73.92549896,Concourse,179999.0
5700 Arlington Avenue #6C,N/A,2.0,2.0,Co-op,40.9070015,-73.90579987,Riverdale,450000.0
2550 Independence Avenue #6N,850.0,1.0,1.0,Co-op,40.88000107,-73.91970062,Spuyten Duyvil,259000.0
2621 Palisade Avenue #17G,800.0,1.0,1.0,Co-op,40.88259888,-73.92150116,Spuyten Duyvil,269000.0
609 Kappock Street #5A,932.0,1.0,1.0,Co-op,40.87979889,-73.91629791,Spuyten Duyvil,250000.0
4440 Waldo Avenue,2808.0,3.0,5.0,House,40.89210129,-73.90149689,Fieldston,1895000.0
5240 Independence Avenue,7000.0,7.5,7.0,House,40.90100098,-73.91030121,Riverdale,3995000.0
5800 Arlington Avenue #20E,N/A,1.0,1.0,Co-op,40.90819931,-73.90550232,Riverdale,235000.0
5715 Mosholu Avenue #6B,1100.0,2.0,2.0,Co-op,40.90579987,-73.90010071,Riverdale,284900.0
3755 Henry Hudson Parkway #5B,N/A,1.0,2.0,Co-op,40.8893013,-73.91030121,Riverdale,335000.0
640 West 237th Street #16A,1541.0,2.5,2.0,Condo,40.88750076,-73.91259766,Riverdale,1375000.0
6136 Tyndall Avenue,N/A,1.5,5.0,House,40.91070175,-73.90010071,Riverdale,779000.0
3246 Corlear Avenue,N/A,4.0,4.0,House,40.88270187,-73.9048996,Kingsbridge,1149000.0
1239 Puritan Avenue,2288.0,,3.0,House,40.8362999,-73.83280182,Throgs Neck,405000.0
290 West 232nd Street #8C,N/A,1.0,2.0,Co-op,40.88140106,-73.90730286,Kingsbridge,278000.0
3810 Greystone Avenue #107,N/A,1.0,N/A,Co-op,40.88779831,-73.90499878,Riverdale,149000.0
1995 Anthony Avenue,N/A,1.0,3.0,House,40.85110092,-73.90319824,Tremont,600000.0
5060 Tibbett,3027.0,2.5,4.0,House,40.89680099,-73.8993988,Fieldston,1039000.0
2500 Johnson Avenue #9G,1650.0,2.5,3.0,Co-op,40.87680054,-73.91770172,Spuyten Duyvil,679000.0
601 Pelham Parkway #205,750.0,1.0,1.0,Co-op,40.85779953,-73.87069702,Bronxwood,189000.0
3935 Blackstone Avenue #4J,N/A,1.0,2.0,Co-op,40.89039993,-73.91200256,Riverdale,269000.0
4215 Katonah Avenue,2120.0,2.0,4.0,House,40.89649963,-73.86730194,Woodlawn,575000.0
439 W.263rd Street,N/A,N/A,6.0,Multi-family,40.91270065,-73.90139771,Riverdale,910000.0
1100 Grand Concourse #1D,N/A,1.0,1.0,Co-op,40.83200073,-73.9190979,Concourse,209000.0
1506 Overing Street #3D,650.0,1.0,1.0,Co-op,40.8409996,-73.84549713,Westchester Village,149000.0
5910 Fieldston Road,3313.0,3.0,6.0,Multi-family,40.90710068,-73.90000153,Riverdale,1295000.0
5800 Arlington Avenue #3L,800.0,1.0,1.0,Co-op,40.90819931,-73.90550232,Riverdale,229000.0
5800 Arlington Avenue #3B,N/A,2.0,4.0,Co-op,40.90819931,-73.90550232,Riverdale,625000.0
1075 Grand Concourse #5M,N/A,1.0,2.0,Co-op,40.83200073,-73.92070007,Concourse,369000.0
3750 Hudson Manor Ter #1CW,N/A,2.0,3.0,Co-op,40.88890076,-73.91490173,Riverdale,495000.0
2500 Johnson Avenue #15C,1250.0,2.0,2.0,Co-op,40.87680054,-73.91770172,Spuyten Duyvil,549999.0
1948 Chatterton Avenue,3840.0,3.0,5.0,Multi-family,40.82720184,-73.85769653,Castle Hill,799000.0
2500 Johnson Avenue #9G,1650.0,2.5,3.0,Co-op,40.87680054,-73.91770172,Spuyten Duyvil,679000.0
439 W.263rd Street,N/A,N/A,6.0,Multi-family,40.91270065,-73.90139771,Riverdale,910000.0
2019 Gildersleeve,1718.0,2.0,5.0,Multi-family,40.81019974,-73.85040283,Soundview,560000.0
985 Boston Road,4876.0,3.0,8.0,Multi-family,40.82550049,-73.90789795,Morrisania,1150000.0
1452 Bryant Avenue,3300.0,3.0,8.0,Multi-family,40.83129883,-73.88800049,Crotona Park East,1100000.0
3013 Kingsland Avenue,4750.0,2.0,5.0,Multi-family,40.87039948,-73.8411026,Baychester,640000.0
860 Grand Concourse #2R,751.0,1.0,2.0,Co-op,40.8260994,-73.92240143,Concourse,285000.0
861 Underhill Avenue #49C,939.0,1.5,2.0,Condo,40.82289886,-73.86070251,Soundview,269000.0
146 East 176th Street,1702.0,2.0,6.0,Multi-family,40.84769821,-73.90830231,Mt. Hope,599000.0
3015 Paulding Avenue,1910.0,3.0,7.0,Multi-family,40.87009811,-73.85890198,Bronxwood,649000.0
2550 Independence Avenue #4K,N/A,1.0,2.0,Co-op,40.88000107,-73.91970062,Spuyten Duyvil,250000.0
1600 Parkview Avenue #3C,924.0,1.0,2.0,Condo,40.84540176,-73.82679749,Pelham Bay,315000.0
946 Hoe Avenue #5B,1300.0,1.0,4.0,Co-op,40.82229996,-73.89019775,Longwood,115000.0
5998 Palisade Avenue,3452.0,2.5,4.0,House,40.91040039,-73.9068985,Riverdale,1750000.0
4720 Grosvenor Avenue,5158.0,4.5,5.0,House,40.89670181,-73.9048996,Fieldston,3200000.0
439 W.263rd Street,N/A,N/A,6.0,Multi-family,40.91270065,-73.90139771,Riverdale,910000.0
5800 Arlington Avenue #4A,N/A,1.0,1.0,Co-op,40.90819931,-73.90550232,Riverdale,185000.0
5615 Netherland Avenue #4C,750.0,1.0,1.0,Co-op,40.90520096,-73.90609741,Riverdale,145000.0
