address,area,baths,beds,building type,latitude,longitude,neighborhood,price
304 East 65th Street #26CD,1800.0,3.5,3.0,Condo,40.76390076,-73.96150208,Lenox Hill,2995000.0
163 East 64th Street,8000.0,8.0,5.0,Townhouse,40.76530075,-73.96520233,Lenox Hill,22500000.0
203 West 90th Street #2D,1303.0,2.0,2.0,Condo,40.79059982,-73.9733963,Upper West Side,1800000.0
73 Worth Street #PHD,1997.0,2.0,4.0,Condo,40.71709824,-74.00569916,Tribeca,3995000.0
212 Fifth Avenue #12A,3008.0,3.5,3.0,Condo,40.74349976,-73.98870087,NoMad,11900000.0
71 West 89th Street,4554.0,7.0,5.0,Multi-family,40.78839874,-73.9701004,Upper West Side,3950000.0
255 East 49th Street #10A,891.0,1.5,1.0,Condo,40.75460052,-73.96910095,Turtle Bay,900000.0
252 7th Avenue #12T,1140.0,2.0,2.0,Condo,40.74530029,-73.99549866,Chelsea,2695000.0
575 Riverside Drive #3,1200.0,1.0,3.0,Co-op,40.82080078,-73.95770264,Manhattanville,625000.0
571 Academy Street #5B,700.0,1.0,1.0,Condo,40.86389923,-73.92310333,Inwood,359000.0
910 Fifth Avenue #3C,1600.0,2.0,2.0,Co-op,40.77249908,-73.96649933,Upper East Side,3250000.0
353 East 19th Street,5030.0,4.0,4.0,Townhouse,40.73490143,-73.98079681,Gramercy Park,4295000.0
30 West Street #PH2C,1150.0,2.0,2.0,Condo,40.70669937,-74.01760101,Battery Park City,2025000.0
342 East 110th Street #4B,645.0,1.0,1.0,Condo,40.79230118,-73.93890381,East Harlem,615000.0
100 W 119th Street #4B,1524.0,2.0,4.0,Condo,40.80390167,-73.94879913,South Harlem,1580000.0
425 Fifth Avenue #25E,737.0,1.0,1.0,Condo,40.75099945,-73.98220062,Midtown South,1198000.0
30 East 85th Street #18B,2070.0,3.5,4.0,Condo,40.78010178,-73.95980072,Upper East Side,6500000.0
101 Wall Street #22A,2160.0,3.5,3.0,Condo,40.704848,-74.007018,Financial District,3875000.0
322 West 57th Street #27H,757.0,1.0,1.0,Condo,40.76679993,-73.98419952,Hell's Kitchen,1635000.0
374 Broome Street #3B,1982.0,2.5,1.0,Condo,40.72050095,-73.99610138,Nolita,3800000.0
520 West 28th Street #25,2924.0,3.5,3.0,Condo,40.751075,-74.002503,West Chelsea,9395000.0
322 W 57th Street #54F,572.0,1.0,1.0,Condo,40.76679993,-73.98419952,Hell's Kitchen,1200000.0
134 East 36th Street,4273.0,5.0,4.0,Townhouse,40.74760056,-73.97899628,Murray Hill,7499000.0
201 West 70th Street #23B,1200.0,2.0,2.0,Co-op,40.77780151,-73.98280334,Lincoln Square,2095000.0
15 Hubert Street #2A,2488.0,2.5,2.0,Condo,40.72119904,-74.00959778,Tribeca,4495000.0
240 East 47th Street #5G,900.0,1.0,1.0,Condo,40.75289917,-73.97039795,Turtle Bay,1199000.0
30 West Street #11G,1190.0,2.0,2.0,Condo,40.70669937,-74.01760101,Battery Park City,1599000.0
200 East 89th Street #33A,1016.0,2.0,2.0,Condo,40.78039932,-73.95240021,Yorkville,1779000.0
635 West 42nd Street #23E1,1100.0,2.0,2.0,Condo,40.76200104,-73.99980164,Hell's Kitchen,1795000.0
130 West 67th Street #6D,675.0,1.0,1.0,Co-op,40.77479935,-73.98329926,Lincoln Square,799000.0
166 East 63rd Street #15J,1269.0,2.0,2.0,Condo,40.76399994,-73.96530151,Lenox Hill,2195000.0
531 Main Street #208,1350.0,2.0,2.0,Co-op,40.761372,-73.950511,Roosevelt Island,1250000.0
565 Broome Street #S12E,2302.0,3.5,3.0,Condo,40.72399902,-74.00579834,Hudson Square,5800000.0
70 Little West Street #15G,1356.0,2.0,2.0,Condo,40.706922,-74.01686,Battery Park City,1899999.0
201 East 79th Street #15A,1000.0,1.5,1.0,Co-op,40.77460098,-73.95670319,Yorkville,1099000.0
14 West 17th Street #10,4000.0,2.5,3.0,Co-op,40.73820114,-73.99340057,Flatiron,7250000.0
160 West 66th Street #45A,1562.0,2.5,2.0,Condo,40.77420044,-73.98429871,Lincoln Square,3895000.0
120 Greenwich Street #10A,590.0,1.0,1.0,Condo,40.708994,-74.013378,Financial District,779000.0
50 West 96th Street #5B,1800.0,3.0,3.0,Co-op,40.792245,-73.966733,Upper West Side,2195000.0
101 Wall Street #22A,2160.0,3.5,3.0,Condo,40.704848,-74.007018,Financial District,3875000.0
360 East 89th Street #17A,2049.0,3.5,3.0,Condo,40.778925,-73.948275,Yorkville,3925000.0
37 East 12th Street #6,3022.0,2.5,3.0,Condo,40.73379898,-73.99199677,Greenwich Village,7300000.0
10 Madison Square West #5G,2354.0,3.5,3.0,Condo,40.743247,-73.987733,Flatiron,6850000.0
23 Cornelia Street,5500.0,5.5,5.0,Townhouse,40.731578,-74.00228,West Village,24500000.0
415 Greenwich Street #4B,2461.0,4.0,3.0,Condo,40.72169876,-74.0094986,Tribeca,4995000.0
595 West End Avenue #3D,702.0,1.0,1.0,Condo,40.79069901,-73.97689819,Upper West Side,925000.0
252 East 57th Street #54C,3043.0,3.5,3.0,Condo,40.75920105,-73.96620178,Sutton Place,8795000.0
1399 Park Avenue #10F,764.0,1.0,1.0,Condo,40.791455,-73.948642,East Harlem,975000.0
188 East 70th Street #6D,850.0,1.5,1.0,Condo,40.76839828,-73.96199799,Lenox Hill,1390000.0
305 West 112th Street #2,2356.0,4.0,4.0,Condo,40.80210114,-73.95760345,South Harlem,3350000.0
100 W 58th Street #13C,1104.0,2.5,2.0,Condo,40.76490021,-73.97720337,Midtown,1990000.0
203 East 72nd Street #20B/C,3100.0,5.5,5.0,Co-op,40.769808,-73.960131,Upper East Side,5750000.0
60 West 13th Street #9CD,1650.0,3.0,3.0,Condo,40.73619843,-73.99690247,Greenwich Village,2995000.0
40 East 66th Street #3C,2458.0,4.5,3.0,Condo,40.7677002,-73.9681015,Lenox Hill,6495000.0
60 Warren Street #5,4157.0,2.5,3.0,Condo,40.71500015,-74.00930023,Tribeca,10500000.0
80 John Street #16E,984.0,2.0,1.0,Condo,40.70809937,-74.00679779,Financial District,1099000.0
70 Charlton Street #5F,1474.0,2.0,2.0,Condop,40.72669983,-74.00659943,Hudson Square,2890000.0
60 East 86th Street 9TH-FLOOR,3209.0,4.5,4.0,Condo,40.780369,-73.958394,Upper East Side,9950000.0
235 West 75th Street #813,954.0,1.5,1.0,Condo,40.781471,-73.981737,Upper West Side,2010000.0
114 East 90th Street #8C,1150.0,2.0,3.0,Co-op,40.782132,-73.954433,Carnegie Hill,1495000.0
37 Murray Street #PH5B,2671.0,3.5,3.0,Condo,40.71409988,-74.0089035,Tribeca,5999000.0
120 Riverside Boulevard #5T,1043.0,2.0,2.0,Condo,40.77640152,-73.9890976,Lincoln Square,1595000.0
118 West 12th Street,5616.0,3.5,4.0,Townhouse,40.73609924,-73.998703,Greenwich Village,22000000.0
315 Seventh Avenue #6A,771.0,1.0,1.0,Condo,40.74700165,-73.99320221,Chelsea,1199000.0
121 East 22nd Street #N1702,1855.0,3.5,3.0,Condo,40.73929977,-73.98539734,Gramercy Park,4725000.0
456 West 19th Street #PHH,2829.0,3.5,3.0,Condo,40.74489975,-74.00579834,West Chelsea,9995000.0
3 Hanover Square #17C,1300.0,2.0,2.0,Co-op,40.70489883,-74.00959778,Financial District,1322000.0
432 Park Avenue #65B,4019.0,4.5,3.0,Condo,40.76079941,-73.97180176,Midtown,29500000.0
363 East 76th Street #17EF,1600.0,2.0,2.0,Co-op,40.77080154,-73.95439911,Upper East Side,1795000.0
11 East 36th Street #906,1130.0,2.0,1.0,Condo,40.74959946,-73.98259735,Midtown South,1495000.0
333 Rector Place #810,1339.0,2.0,2.0,Condo,40.70970154,-74.01730347,Battery Park City,1845000.0
39 East 29th Street #26D,826.0,1.0,1.0,Condo,40.74440002,-73.98410034,NoMad,1850000.0
174 East 74th Street #2AG,2100.0,3.0,4.0,Co-op,40.770999,-73.960042,Upper East Side,3500000.0
635 West 42nd Street #10E,677.0,1.0,1.0,Condo,40.76200104,-73.99980164,Hell's Kitchen,998000.0
15 William Street #29I,1273.0,2.0,2.0,Condo,40.70539856,-74.01039886,Financial District,1795000.0
120 East End Avenue #7B,4100.0,4.5,4.0,Co-op,40.77470016,-73.94560242,Yorkville,8500000.0
52 East End Avenue #5B,935.0,1.0,1.0,Condo,40.77230072,-73.9469986,Yorkville,1099000.0
21 East 61st Street #9E,2507.0,3.5,3.0,Condop,40.76530075,-73.97059631,Lenox Hill,9250000.0
55 Park Terrace East #B71,800.0,1.0,1.0,Co-op,40.87060165,-73.917099,Inwood,349900.0
50 Clinton Street #4B,655.0,1.0,1.0,Condo,40.71969986,-73.98459625,Lower East Side,1350000.0
298 Elizabeth Street #2,1400.0,1.5,1.0,Condo,40.72489929,-73.99299622,Noho,2195000.0
130 West 19th Street #3E,1496.0,2.0,3.0,Condo,40.74089813,-73.99620056,Chelsea,2499000.0
550 Grand Street #GGE,1000.0,1.0,2.0,Co-op,40.71480179,-73.98059845,Lower East Side,879000.0
250 East 54th Street #23D,788.0,1.5,1.0,Condo,40.75730133,-73.96720123,Sutton Place,1150000.0
15 West 20th Street PH10/11,3223.0,3.5,3.0,Condo,40.74039841,-73.99199677,Flatiron,6250000.0
260 West Broadway #4A,1600.0,2.0,2.0,Condo,40.72060013,-74.00569916,Tribeca,2495000.0
161 Maiden Ln #39A,1311.0,2.0,2.0,Condo,40.70550156,-74.00479889,Financial District,3115000.0
393 West 49th Street #3T,492.0,1.0,1.0,Condo,40.76279831,-73.98870087,Hell's Kitchen,758000.0
1600 Broadway #15D,777.0,1.0,1.0,Condo,40.7602005,-73.98429871,Midtown,1085000.0
300 West 135th Street #7V,955.0,2.0,2.0,Condo,40.81639862,-73.94750214,Central Harlem,1150000.0
1 Irving Place #V9EFG,2037.0,3.0,4.0,Condo,40.73450089,-73.98919678,Gramercy Park,4250000.0
172 Madison Avenue #16C,891.0,1.5,1.0,Condo,40.74729919,-73.9835968,Midtown South,2000000.0
443 Greenwich Street #5G,3022.0,3.5,3.0,Condo,40.72309875,-74.00910187,Tribeca,9200000.0
17 East 80th Street #3,1900.0,2.5,3.0,Co-op,40.77740097,-73.96209717,Upper East Side,2500000.0
140 West End Avenue #16G,1300.0,2.0,2.0,Co-op,40.77590179,-73.98619843,Lincoln Square,1350000.0
2068 Fifth Avenue #2,1848.0,3.0,2.0,Condo,40.80820084,-73.94129944,Central Harlem,1850000.0
12 West 72nd Street #12A,700.0,1.0,1.0,Co-op,40.77640152,-73.97709656,Lincoln Square,750000.0
303 Mercer Street #A106,1150.0,2.0,1.0,Co-op,40.73049927,-73.99389648,Greenwich Village,1800000.0
53 North Moore Street #2G,1548.0,2.0,2.0,Condo,40.72029877,-74.0089035,Tribeca,3050000.0
415 E 37 #29G,920.0,2.0,1.0,Condo,40.74560165,-73.97129822,Murray Hill,1250000.0
735 East 9th Street #4R,1600.0,2.0,2.0,Co-op,40.72480011,-73.9763031,East Village,1650000.0
161 West 61st Street #10E,822.0,1.5,1.0,Condo,40.77159882,-73.9858017,Lincoln Square,1075000.0
30 East 85th Street #21A,1600.0,2.0,2.0,Condo,40.78010178,-73.95980072,Upper East Side,5700000.0
56 Leonard Street #PH55,5186.0,4.5,4.0,Condo,40.71770096,-74.00640106,Tribeca,28000000.0
200 East 62nd Street #4C,1145.0,1.5,1.0,Condo,40.76300049,-73.96510315,Lenox Hill,1695000.0
314 West 22nd Street #4,1200.0,1.0,2.0,Co-op,40.74480057,-73.99990082,Chelsea,2100000.0
37 West 126th Street #4,3666.0,4.0,4.0,Townhouse,40.80789948,-73.94309998,Central Harlem,2375000.0
219 West 81st Street #7H,849.0,1.0,1.0,Condo,40.78509903,-73.978302,Upper West Side,1430000.0
215 East 79th Street #12EF,1510.0,2.0,2.0,Co-op,40.77410126,-73.95619965,Yorkville,1695000.0
70 Vestry Street #11N,5003.0,7.5,6.0,Condo,40.722927,-74.011038,Tribeca,26000000.0
520 West 28th Street #25,2924.0,3.5,3.0,Condo,40.751075,-74.002503,West Chelsea,9395000.0
70 Little West Street #4B,1311.0,2.0,2.0,Condo,40.70690155,-74.01719666,Battery Park City,2088000.0
55 Central Park West #2E,2000.0,2.0,2.0,Co-op,40.77230072,-73.97920227,Lincoln Square,3750000.0
411 East 57th Street #11F,600.0,1.0,1.0,Co-op,40.75839996,-73.96240234,Sutton Place,499900.0
40 West 17th Street #8B,2400.0,3.0,4.0,Co-op,40.73860168,-73.99440002,Flatiron,4695000.0
207 East 21st Street #2FG,1000.0,2.0,2.0,Co-op,40.73749924,-73.98329926,Gramercy Park,899000.0
205 West 19th Street 9TH-FLOOR,5500.0,3.5,4.0,Co-op,40.74200058,-73.99780273,Chelsea,9950000.0
252 South Street #46M,695.0,1.0,1.0,Condo,40.71017456,-73.98931885,Two Bridges,1691000.0
236 East 47th Street #32C,586.0,1.0,1.0,Condo,40.75310135,-73.97070313,Turtle Bay,850000.0
310 West 52nd Street #28H,1253.0,2.5,2.0,Condo,40.7635994,-73.98600006,Hell's Kitchen,2775000.0
16 Sutton Square #16,4400.0,4.5,5.0,Townhouse,40.75759888,-73.95950317,Sutton Place,29950000.0
212 Warren Street #5A,1280.0,2.5,2.0,Condo,40.71730042,-74.01580048,Battery Park City,2295000.0
211 East 13th Street #2J,817.0,1.0,1.0,Condo,40.73249817,-73.98680115,East Village,1698000.0
525 East 86th Street #11BDE,3220.0,4.5,5.0,Co-op,40.77569962,-73.94580078,Yorkville,3995000.0
50 Park Avenue #8A,850.0,1.0,1.0,Co-op,40.74940109,-73.98049927,Murray Hill,749000.0
2 South End Avenue #6B,1030.0,2.0,2.0,Condo,40.707901,-74.01719666,Battery Park City,1250000.0
220 East 57th Street #21B,780.0,1.0,1.0,Co-op,40.75960159,-73.96679688,Sutton Place,775000.0
200 East End Avenue #4CD,1700.0,3.0,2.0,Co-op,40.77730179,-73.9434967,Yorkville,1395000.0
55 West 17th Street #401,1122.0,1.0,1.0,Condo,40.73920059,-73.99479675,Flatiron,1994990.0
111 Murray Street #40A,1939.0,3.5,3.0,Condo,40.71519852,-74.01249695,Tribeca,6150000.0
100 Riverside Boulevard #21A,1156.0,2.0,2.0,Condo,40.77590179,-73.98860168,Lincoln Square,2350000.0
575 Park Avenue #509,700.0,1.0,1.0,Co-op,40.76499939,-73.96759796,Lenox Hill,475000.0
100 United Nations Plaza #38AE,2978.0,3.5,4.0,Condo,40.75310135,-73.96769714,Turtle Bay,4375000.0
25 Fifth Avenue #10A,2679.0,4.5,4.0,Condo,40.732923,-73.995496,Greenwich Village,7195000.0
520 West 45th Street #1A,1901.0,3.0,3.0,Condo,40.76179886,-73.99520111,Hell's Kitchen,2800000.0
172 Madison Avenue #5B,1488.0,2.5,2.0,Condo,40.74729919,-73.9835968,Midtown South,2750000.0
389 East 89th Street #30B,1400.0,2.0,2.0,Condo,40.779107,-73.948329,Yorkville,2530000.0
1760 Second Avenue #8A,759.0,1.0,1.0,Condo,40.78129959,-73.94879913,Yorkville,879000.0
45 East 30th Street #5D,711.0,1.0,1.0,Condo,40.74499893,-73.9835968,Midtown South,960000.0
69 Bennett Avenue #112,805.0,1.0,1.0,Condo,40.8526001,-73.93530273,Hudson Heights,567600.0
235 East 49th Street #10B,750.0,1.0,1.0,Co-op,40.75482,-73.969738,Turtle Bay,640000.0
15 East 26th Street #12C,1180.0,2.0,1.0,Condo,40.74330139,-73.98699951,NoMad,1995000.0
272 West 86th Street #THE,3403.0,4.5,4.0,Condo,40.78839874,-73.97720337,Upper West Side,5950000.0
54 East 11th Street #8,2300.0,2.0,3.0,Co-op,40.733041,-73.992752,Greenwich Village,3995000.0
389 East 89th Street #26A,1582.0,3.0,3.0,Condo,40.779107,-73.948329,Yorkville,2970000.0
309 East 49th Street #2C,815.0,1.5,1.0,Condo,40.7541008,-73.9681015,Turtle Bay,1195000.0
305 West 52nd Street #2C,832.0,1.0,1.0,Condo,40.76390076,-73.98549652,Hell's Kitchen,829000.0
92 Laight Street #6B,1710.0,2.0,2.0,Condo,40.72240067,-74.01129913,Tribeca,4500000.0
15 East 26th Street #12C,1180.0,2.0,1.0,Condo,40.74330139,-73.98699951,NoMad,1995000.0
2025 Broadway #5H,600.0,1.0,1.0,Co-op,40.77669907,-73.98249817,Lincoln Square,685000.0
42 Lispenard Street #PH,2516.0,3.5,3.0,Condo,40.71969986,-74.00350189,Tribeca,6995000.0
258 Broadway #3B,1100.0,1.0,2.0,Co-op,40.71369934,-74.00740051,Tribeca,1750000.0
333 East 79th Street #18Z,1100.0,2.0,2.0,Co-op,40.77270126,-73.95320129,Yorkville,1199000.0
60 Riverside Boulevard #1502,2123.0,3.5,3.0,Condo,40.77569962,-73.98999786,Lincoln Square,3900000.0
311 East 71st Street #8F,850.0,1.0,1.0,Co-op,40.76789856,-73.957901,Lenox Hill,799000.0
212 West 132nd Street,3600.0,5.0,5.0,Multi-family,40.81349945,-73.94589996,Central Harlem,3000000.0
415 East 6th Street #2,1911.0,2.5,2.0,Condo,40.7262001,-73.98529816,East Village,2149000.0
245 East 87th Street #17G,800.0,1.0,1.0,Co-op,40.77890015,-73.95140076,Yorkville,745000.0
55 West 17th Street #604,1934.0,2.5,3.0,Condo,40.73920059,-73.99479675,Flatiron,4199990.0
5 Beekman Street #49A,1624.0,2.5,2.0,Condo,40.71120071,-74.00689697,Fulton/Seaport,4100000.0
35 East 38th Street #3C,774.0,1.0,1.0,Condo,40.75009918,-73.98000336,Murray Hill,998000.0
343 E 74th Street #4B,800.0,1.0,1.0,Condop,40.7696991,-73.95580292,Upper East Side,815000.0
345 East 93rd Street #25J,725.0,1.0,1.0,Co-op,40.78179932,-73.94629669,Yorkville,640000.0
45 East 30th Street #6A,604.0,1.0,1.0,Condo,40.74499893,-73.9835968,Midtown South,824995.0
34 Prince Street #3A,2743.0,3.0,3.0,Condo,40.72280121,-73.9960022,Nolita,7740000.0
1235 Park Avenue #16AB,3000.0,4.5,5.0,Condo,40.78620148,-73.95240021,Carnegie Hill,7200000.0
118 East 60th Street #20B,850.0,1.0,1.0,Co-op,40.76279831,-73.96869659,Lenox Hill,899000.0
565 Broome Street #N20A,2036.0,2.5,2.0,Condo,40.72399902,-74.00579834,Hudson Square,5760000.0
630 First Avenue #16L,967.0,2.0,1.0,Condo,40.74520111,-73.97180176,Murray Hill,1298000.0
50 West 30th Street #5A,1247.0,2.0,2.0,Condo,40.74689865,-73.98930359,NoMad,2750000.0
300 East 33rd Street #7P,747.0,1.0,1.0,Condo,40.74330139,-73.97579956,Kips Bay,879000.0
49 Chambers #7D,2256.0,2.5,2.0,Condo,40.71397018,-74.00507355,Tribeca,4025000.0
49 Chambers #7B,1750.0,2.5,2.0,Condo,40.71397018,-74.00507355,Tribeca,3025000.0
165 West 91st Street #9C,1068.0,2.0,2.0,Condo,40.79090118,-73.97219849,Upper West Side,1875000.0
351 East 51st Street LOFT-5-C,2200.0,2.5,2.0,Condo,40.75490189,-73.96589661,Turtle Bay,2995000.0
363 West 120th Street,3825.0,4.0,5.0,Multi-family,40.80799866,-73.95559692,South Harlem,4500000.0
324 East 41st Street #701C,800.0,2.0,2.0,Co-op,40.74869919,-73.9720993,Murray Hill,998000.0
240 Riverside Boulevard #10E,1946.0,2.5,2.0,Condo,40.78030014,-73.98690033,Lincoln Square,3850000.0
45 Lispenard Street #4W,1800.0,1.0,2.0,Co-op,40.71982,-74.003243,Tribeca,2475000.0
252 Seventh Avenue #17N,2024.0,2.5,3.0,Condo,40.74530029,-73.99549866,Chelsea,5300000.0
49 Chambers #5C,1290.0,1.5,1.0,Condo,40.71397018,-74.00507355,Tribeca,2410000.0
458 West 50th Street,5200.0,6.0,10.0,Multi-family,40.76440048,-73.99150085,Hell's Kitchen,6200000.0
20 West 53rd Street #44,4545.0,4.5,4.0,Condo,40.76079941,-73.97740173,Midtown,21500000.0
165 East 32nd Street #16F,950.0,1.0,1.0,Co-op,40.744736,-73.979228,Kips Bay,949000.0
2 Fifth Avenue #45,2200.0,3.0,3.0,Co-op,40.732121,-73.996879,Greenwich Village,4650000.0
49 Chambers #6G,1149.0,1.5,1.0,Condo,40.71397018,-74.00507355,Tribeca,2085000.0
49 Chambers #7F,968.0,1.5,1.0,Condo,40.71397018,-74.00507355,Tribeca,1955000.0
865 United Nations Plaza #4A,948.0,1.0,1.0,Condo,40.75299835,-73.96720123,Turtle Bay,1040000.0
129 East 95th Street,4000.0,3.0,5.0,Townhouse,40.78559875,-73.95189667,Carnegie Hill,7850000.0
497 Greenwich Street #2C,1662.0,2.0,1.0,Condo,40.72529984,-74.0089035,Hudson Square,2989000.0
275 West 10th Street #7A,2932.0,4.5,4.0,Condo,40.7336998,-74.0082016,West Village,7450000.0
415 East 6th Street #2,1911.0,2.5,2.0,Condo,40.7262001,-73.98529816,East Village,2149000.0
340 East 23rd Street #PH2F,1075.0,2.0,2.0,Condo,40.736962,-73.979442,Gramercy Park,1850000.0
255 Hudson Street #PHC,917.0,1.0,1.0,Condo,40.72470093,-74.0082016,Hudson Square,1695000.0
252 South Street #28N,695.0,1.0,1.0,Condo,40.71017456,-73.98931885,Two Bridges,1580000.0
117 W 21st Street #5,2753.0,3.5,4.0,Condo,40.74219894,-73.99449921,Chelsea,6695000.0
6 Cortlandt Alley #4FL,3646.0,4.5,4.0,Condo,40.71760178,-74.00289917,Tribeca,6450000.0
220 Riverside Boulevard #41BN,1429.0,2.0,2.0,Condo,40.77980042,-73.98760223,Lincoln Square,2650000.0
515 West 23rd Street #4,1870.0,2.0,2.0,Condo,40.74840164,-74.00440216,West Chelsea,3900000.0
311 East 38th Street #17C,500.0,1.0,1.0,Condo,40.74720001,-73.97319794,Murray Hill,759000.0
311 Greenwich Street #2GH,1450.0,2.0,3.0,Condo,40.71649933,-74.01049805,Tribeca,2345000.0
2132 2nd Avenue #PH,3707.0,3.5,3.0,Condo,40.79299927,-73.94039917,East Harlem,3188000.0
55 West 17th Street #601,1652.0,2.5,2.0,Condo,40.73920059,-73.99479675,Flatiron,3274990.0
55 West 17th Street #304,1417.0,2.0,2.0,Condo,40.73920059,-73.99479675,Flatiron,2839990.0
55 West 17th Street #203,1349.0,2.0,2.0,Condo,40.73920059,-73.99479675,Flatiron,2699990.0
101 West 24th Street #25C,793.0,1.5,1.0,Condo,40.74399948,-73.99240112,Chelsea,1795000.0
146 West 22nd Street #PH,1540.0,2.0,2.0,Condo,40.74280167,-73.99520111,Chelsea,3300000.0
135 West 70th Street #4G,1910.0,2.5,3.0,Condo,40.77690125,-73.98100281,Lincoln Square,3250000.0
360 East 89th Street #24C,1680.0,2.5,2.0,Condo,40.778925,-73.948275,Yorkville,3180000.0
360 East 89th Street #5B,1418.0,2.0,2.0,Condo,40.778925,-73.948275,Yorkville,2215000.0
360 East 89th Street #27B,2417.0,3.5,3.0,Condo,40.778925,-73.948275,Yorkville,5325000.0
360 East 89th Street #31A,2862.0,4.5,4.0,Condo,40.778925,-73.948275,Yorkville,6655000.0
360 East 89th Street #15A,2049.0,3.5,3.0,Condo,40.778925,-73.948275,Yorkville,3755000.0
360 East 89th Street #24B,1489.0,2.0,2.0,Condo,40.778925,-73.948275,Yorkville,2875000.0
360 East 89th Street #12B,1505.0,2.0,2.0,Condo,40.778925,-73.948275,Yorkville,2485000.0
360 East 89th Street #22A,2049.0,3.5,3.0,Condo,40.778925,-73.948275,Yorkville,4200000.0
360 East 89th Street #32B,2417.0,3.5,3.0,Condo,40.778925,-73.948275,Yorkville,5575000.0
360 East 89th Street #26A,2862.0,4.5,4.0,Condo,40.778925,-73.948275,Yorkville,6355000.0
20 West Street #36D,523.0,1.0,1.0,Condo,40.70619965,-74.01560211,Financial District,835000.0
250 West Street #7F,1993.0,3.0,2.5,Condo,40.72180176,-74.01119995,Tribeca,4250000.0
401 E 60th Street #15A,1569.0,2.5,2.0,Condo,40.76027679,-73.96095276,Lenox Hill,2200000.0
55 West 17th Street #1301,4098.0,4.5,4.0,Condo,40.73920059,-73.99479675,Flatiron,10259990.0
340 East 23rd Street #11K,704.0,1.0,1.0,Condo,40.73699951,-73.97940063,Gramercy Park,999000.0
330 East 38th Street #9J,903.0,1.0,1.0,Condo,40.74629974,-73.97270203,Murray Hill,1145000.0
385 Grand Street #L1906,1250.0,2.0,3.0,Co-op,40.7154007,-73.98809814,Lower East Side,1450000.0
248 East 31st Street #8B,1600.0,2.5,2.0,Condo,40.74290085,-73.97789764,Kips Bay,1798000.0
501 West 143rd Street #53,1000.0,1.0,2.0,Co-op,40.82440186,-73.94889832,Hamilton Heights,369000.0
1399 Park Avenue #12A,884.0,2.0,2.0,Condo,40.791455,-73.948642,East Harlem,1295000.0
100 Hudson Street #9BCD,3180.0,3.0,3.0,Co-op,40.71910095,-74.00839996,Tribeca,5995000.0
251 West 89th Street #2B,1600.0,2.0,3.0,Condo,40.79059982,-73.97540283,Upper West Side,1650000.0
28 East 10th Street #7F,1168.0,1.0,2.0,Condo,40.73239899,-73.99359894,Greenwich Village,2995000.0
56 Pine Street #11B,706.0,1.0,1.0,Condo,40.70679855,-74.00839996,Financial District,755000.0
202 Bowery #4,1075.0,2.0,2.0,Condo,40.7215004,-73.99389648,Nolita,2250000.0
2 Tudor City Place #7JN,900.0,1.0,1.0,Co-op,40.74829865,-73.97170258,Murray Hill,799000.0
242 Broome Street #5B,892.0,1.5,1.0,Condo,40.7181015,-73.98899841,Lower East Side,1600000.0
333 West 56th Street #2,820.0,1.0,1.0,Condo,40.76699829,-73.98490143,Hell's Kitchen,995000.0
240 Riverside Boulevard #8F,1059.0,1.5,1.0,Condo,40.78030014,-73.98690033,Lincoln Square,1599000.0
100 West 119th Street #6B,1524.0,2.0,4.0,Condo,40.80390167,-73.94879913,South Harlem,1595000.0
67 Franklin Street #45C,2850.0,3.0,3.0,Condo,40.717197,-74.003221,Tribeca,5950000.0
50 West Street #43D,1258.0,2.0,2.0,Condo,40.70769882,-74.01499939,Financial District,3950000.0
15 William Street #30B,791.0,1.0,1.0,Condo,40.70539856,-74.01039886,Financial District,1250000.0
55 Park Terrace East #B64,1200.0,2.0,2.0,Co-op,40.87060165,-73.917099,Inwood,619000.0
212 Fifth Avenue #11B,2693.0,3.5,3.0,Condo,40.74340057,-73.98870087,NoMad,7450000.0
258 Broadway #3B,1100.0,1.0,2.0,Co-op,40.71369934,-74.00740051,Tribeca,1750000.0
450 West 17th Street #2402,732.0,1.0,1.0,Condo,40.74349976,-74.00640106,West Chelsea,1875000.0
450 West 17th Street #2401,779.0,1.0,1.0,Condo,40.74349976,-74.00640106,West Chelsea,1875000.0
220 Riverside Boulevard #39A,1898.0,3.0,3.0,Condo,40.77980042,-73.98760223,Lincoln Square,3875000.0
16 West 40th Street #28B,1882.0,2.5,2.0,Condo,40.752443,-73.982435,Midtown South,5905000.0
420 West 25th Street #6E,1409.0,2.0,1.0,Condo,40.74810028,-74.00170135,West Chelsea,1850000.0
130 West 12th Street #7A,2816.0,3.0,4.0,Condo,40.73630142,-73.99900055,Greenwich Village,7995000.0
140 East 56th Street #3F,1300.0,2.0,2.0,Condo,40.75989914,-73.9693985,Sutton Place,1490000.0
172 Madison Avenue #16B,1488.0,2.5,2.0,Condo,40.74729919,-73.9835968,Midtown South,3200000.0
172 Madison Avenue #11A,1479.0,2.5,2.0,Condo,40.74729919,-73.9835968,Midtown South,3425000.0
350 Albany Street #11A,833.0,1.5,1.0,Condo,40.71009827,-74.01760101,Battery Park City,1180000.0
4 West 101st Street #59,673.0,1.0,2.0,Co-op,40.7949,-73.9625,Manhattan Valley,725000.0
389 East 89th Street #14G,1315.0,3.0,3.0,Condo,40.779107,-73.948329,Yorkville,2145000.0
207 West 79th Street #12,4205.0,5.5,5.0,Condo,40.783628,-73.978772,Upper West Side,12950000.0
